Days,Queue,RevenuType,Program,Reason,CountryProcessed
0.061504630,<VL NAOC Orders>,Non-revenue,Not Program Specific,Order Transaction Request,United States
0.206921296,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.872222222,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
1.066111111,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.320219907,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.728750000,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
4.408900463,<VL NAOC Orders>,Future Billing,Enterprise,Order Transaction Request,United States
0.462789352,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.373368056,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
3.400451389,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.385740741,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Colombia
0.281064815,<VL NAOC Orders>,Future Billing,Enterprise,Order Transaction Request,United States
2.780659722,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Canada
2.830752315,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
2.748831019,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
2.738310185,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
2.724826389,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
2.674583333,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
2.700381944,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
3.911759259,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
5.721527778,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
3.182789352,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
3.878877315,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
2.758657407,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.044965278,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
2.267361111,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
2.280254630,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
2.163333333,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.619189815,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.240740741,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Dominican Rep.
0.281365741,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.333043981,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.645555556,<VL NAOC Orders>,Future Billing,Enterprise,Order Transaction Request,Canada
0.213750000,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.391250000,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.549525463,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
2.296215278,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.261701389,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.277557870,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
2.279247685,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
1.020497685,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.641793981,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.656111111,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.263275463,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.165532407,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.123414352,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.132002315,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.236481481,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.245162037,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.225520833,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.276678241,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
1.458344907,<VL NAOC Orders>,Future Billing,Enterprise,Order Transaction Request,United States
0.203634259,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.344305556,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.291886574,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
1.233622685,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.314699074,<VL NAOC Orders>,Future Billing,Enterprise,Order Transaction Request,United States
1.223217593,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
1.251342593,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.173043981,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
1.247905093,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.386284722,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.105138889,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.354490741,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
1.177766204,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.234942130,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
1.156759259,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.141909722,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
1.200312500,<VL NAOC Orders>,Future Billing,Enterprise,Order Transaction Request,United States
0.146562500,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.343888889,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.221805556,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.237974537,<VL NAOC Orders>,Future Billing,Enterprise,Order Transaction Request,Canada
0.401631944,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.212083333,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
1.751446759,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.197037037,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.679502315,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.676122685,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.636736111,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.659375000,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.293067130,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.350474537,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.109131944,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.660601852,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.193946759,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.285555556,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.160925926,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.382337963,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.301296296,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
0.486458333,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.388275463,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.252881944,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.419988426,<VL NAOC Orders>,Future Billing,Enterprise,Order Transaction Request,United States
0.264733796,<VL NAOC Orders>,Future Billing,Enterprise,Order Transaction Request,United States
0.429490741,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.675578704,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
0.161134259,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
4.047627315,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
9.534120370,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
10.089120370,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
10.159201389,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
6.255057870,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
14.103796296,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
7.152418981,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
7.271782407,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
7.166041667,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
9.906828704,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
6.075428241,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
5.883240741,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
7.247060185,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
4.290601852,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
6.241273148,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
3.028599537,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
4.293310185,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
9.244074074,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
13.387627315,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,Canada
10.372326389,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
9.568344907,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
6.584675926,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
8.233287037,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
3.241226852,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
8.998807870,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
3.009016204,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Canada
7.993078704,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
8.970300926,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
10.169571759,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,Canada
8.975208333,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
2.751655093,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
9.935590278,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
5.583530093,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,Canada
7.269872685,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,Canada
4.236828704,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
8.234259259,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
8.799965278,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
11.346192130,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
11.567974537,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
11.631712963,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
8.669930556,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
8.318414352,<VL NAOC Orders>,Future Billing,Enterprise,Order Transaction Request,United States
8.412962963,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
7.337291667,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
8.352627315,<VL NAOC Orders>,Future Billing,Enterprise,Order Transaction Request,United States
4.188310185,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
3.065185185,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
3.078796296,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
4.998831019,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
2.435520833,<VL NAOC Orders>,Future Billing,Enterprise,Order Transaction Request,United States
6.286481481,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
3.331712963,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
4.229398148,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
4.136863426,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
4.230127315,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
5.919930556,<VL NAOC Orders>,Non-revenue,Enterprise,Order Transaction Request,United States
9.794097222,<VL NAOC Orders>,Current Revenue,Enterprise,Order Transaction Request,United States
